datetime,parking,pourcentage
2023-08-12T09:43:27,DARCY,59
2023-08-12T09:43:27,DAUPHINE,100
2023-08-12T09:43:27,GRANGIER,90
2023-08-12T09:43:27,MALRAUX,56
2023-08-12T09:43:27,MONGE,52
2023-08-12T09:43:27,SAINTE-ANNE,86
2023-08-12T09:43:27,TIVOLI,81
2023-08-12T09:43:27,TREMOUILLE,60
2023-08-12T10:16:05,CLEMENCEAU,51
2023-08-12T10:16:05,CONDORCET,70
2023-08-12T10:16:05,DARCY,59
2023-08-12T10:16:05,DAUPHINE,100
2023-08-12T10:16:05,GRANGIER,90
2023-08-12T10:16:05,MALRAUX,56
2023-08-12T10:16:05,MONGE,52
2023-08-12T10:16:05,SAINTE-ANNE,86
2023-08-12T10:16:05,TIVOLI,81
2023-08-12T10:16:05,TREMOUILLE,60
2023-08-12T10:43:15,CLEMENCEAU,51
2023-08-12T10:43:15,CONDORCET,70
2023-08-12T10:43:15,DARCY,59
2023-08-12T10:43:15,DAUPHINE,100
2023-08-12T10:43:15,GRANGIER,90
2023-08-12T10:43:15,MALRAUX,56
2023-08-12T10:43:15,MONGE,52
2023-08-12T10:43:15,SAINTE-ANNE,86
2023-08-12T10:43:15,TIVOLI,81
2023-08-12T10:43:15,TREMOUILLE,60
2023-08-12T11:14:10,CLEMENCEAU,51
2023-08-12T11:14:10,CONDORCET,70
2023-08-12T11:14:10,DARCY,59
2023-08-12T11:14:10,DAUPHINE,100
2023-08-12T11:14:10,GRANGIER,90
2023-08-12T11:14:10,MALRAUX,56
2023-08-12T11:14:10,MONGE,52
2023-08-12T11:14:10,SAINTE-ANNE,86
2023-08-12T11:14:10,TIVOLI,81
2023-08-12T11:14:10,TREMOUILLE,60
2023-08-12T11:43:20,CLEMENCEAU,51
2023-08-12T11:43:20,CONDORCET,70
2023-08-12T11:43:20,DARCY,59
2023-08-12T11:43:20,DAUPHINE,100
2023-08-12T11:43:20,GRANGIER,90
2023-08-12T11:43:20,MALRAUX,56
2023-08-12T11:43:20,MONGE,52
2023-08-12T11:43:20,SAINTE-ANNE,86
2023-08-12T11:43:20,TIVOLI,81
2023-08-12T11:43:20,TREMOUILLE,60
2023-08-12T12:18:02,CLEMENCEAU,51
2023-08-12T12:18:02,CONDORCET,70
2023-08-12T12:18:02,DARCY,59
2023-08-12T12:18:02,DAUPHINE,100
2023-08-12T12:18:02,GRANGIER,90
2023-08-12T12:18:02,MALRAUX,56
2023-08-12T12:18:02,MONGE,52
2023-08-12T12:18:02,SAINTE-ANNE,86
2023-08-12T12:18:02,TIVOLI,81
2023-08-12T12:18:02,TREMOUILLE,60
2023-08-12T12:46:27,CLEMENCEAU,51
2023-08-12T12:46:27,CONDORCET,70
2023-08-12T12:46:27,DARCY,59
2023-08-12T12:46:27,DAUPHINE,100
2023-08-12T12:46:27,GRANGIER,90
2023-08-12T12:46:27,MALRAUX,56
2023-08-12T12:46:27,MONGE,52
2023-08-12T12:46:27,SAINTE-ANNE,86
2023-08-12T12:46:27,TIVOLI,81
2023-08-12T12:46:27,TREMOUILLE,60
2023-08-12T13:16:21,CLEMENCEAU,51
2023-08-12T13:16:21,CONDORCET,70
2023-08-12T13:16:21,DARCY,59
2023-08-12T13:16:21,DAUPHINE,100
2023-08-12T13:16:21,GRANGIER,90
2023-08-12T13:16:21,MALRAUX,56
2023-08-12T13:16:21,MONGE,52
2023-08-12T13:16:21,SAINTE-ANNE,86
2023-08-12T13:16:21,TIVOLI,81
2023-08-12T13:16:21,TREMOUILLE,60
2023-08-12T13:43:25,CLEMENCEAU,51
2023-08-12T13:43:25,CONDORCET,70
2023-08-12T13:43:25,DARCY,59
2023-08-12T13:43:25,DAUPHINE,100
2023-08-12T13:43:25,GRANGIER,90
2023-08-12T13:43:25,MALRAUX,56
2023-08-12T13:43:25,MONGE,52
2023-08-12T13:43:25,SAINTE-ANNE,86
2023-08-12T13:43:25,TIVOLI,81
2023-08-12T13:43:25,TREMOUILLE,60
2023-08-12T14:15:14,CLEMENCEAU,51
2023-08-12T14:15:14,CONDORCET,70
2023-08-12T14:15:14,DARCY,59
2023-08-12T14:15:14,DAUPHINE,100
2023-08-12T14:15:14,GRANGIER,90
2023-08-12T14:15:14,MALRAUX,56
2023-08-12T14:15:14,MONGE,52
2023-08-12T14:15:14,SAINTE-ANNE,86
2023-08-12T14:15:14,TIVOLI,81
2023-08-12T14:15:14,TREMOUILLE,60
2023-08-12T14:43:30,CLEMENCEAU,51
2023-08-12T14:43:30,CONDORCET,70
2023-08-12T14:43:30,DARCY,59
2023-08-12T14:43:30,DAUPHINE,100
2023-08-12T14:43:30,GRANGIER,90
2023-08-12T14:43:30,MALRAUX,56
2023-08-12T14:43:30,MONGE,52
2023-08-12T14:43:30,SAINTE-ANNE,86
2023-08-12T14:43:30,TIVOLI,81
2023-08-12T14:43:30,TREMOUILLE,60
2023-08-12T15:15:52,CLEMENCEAU,51
2023-08-12T15:15:52,CONDORCET,70
2023-08-12T15:15:52,DARCY,59
2023-08-12T15:15:52,DAUPHINE,100
2023-08-12T15:15:52,GRANGIER,90
2023-08-12T15:15:52,MALRAUX,56
2023-08-12T15:15:52,MONGE,52
2023-08-12T15:15:52,SAINTE-ANNE,86
2023-08-12T15:15:52,TIVOLI,81
2023-08-12T15:15:52,TREMOUILLE,60
2023-08-12T15:43:28,CLEMENCEAU,51
2023-08-12T15:43:28,CONDORCET,70
2023-08-12T15:43:28,DARCY,59
2023-08-12T15:43:28,DAUPHINE,100
2023-08-12T15:43:28,GRANGIER,90
2023-08-12T15:43:28,MALRAUX,56
2023-08-12T15:43:28,MONGE,52
2023-08-12T15:43:28,SAINTE-ANNE,86
2023-08-12T15:43:28,TIVOLI,81
2023-08-12T15:43:28,TREMOUILLE,60
2023-08-12T16:16:52,CLEMENCEAU,51
2023-08-12T16:16:52,CONDORCET,70
2023-08-12T16:16:52,DARCY,59
2023-08-12T16:16:52,DAUPHINE,100
2023-08-12T16:16:52,GRANGIER,90
2023-08-12T16:16:52,MALRAUX,56
2023-08-12T16:16:52,MONGE,52
2023-08-12T16:16:52,SAINTE-ANNE,86
2023-08-12T16:16:52,TIVOLI,81
2023-08-12T16:16:52,TREMOUILLE,60
2023-08-12T16:43:21,CLEMENCEAU,51
2023-08-12T16:43:21,CONDORCET,70
2023-08-12T16:43:21,DARCY,59
2023-08-12T16:43:21,DAUPHINE,100
2023-08-12T16:43:21,GRANGIER,90
2023-08-12T16:43:21,MALRAUX,56
2023-08-12T16:43:21,MONGE,52
2023-08-12T16:43:21,SAINTE-ANNE,86
2023-08-12T16:43:21,TIVOLI,81
2023-08-12T16:43:21,TREMOUILLE,60
2023-08-12T17:15:14,CLEMENCEAU,51
2023-08-12T17:15:14,CONDORCET,70
2023-08-12T17:15:14,DARCY,59
2023-08-12T17:15:14,DAUPHINE,100
2023-08-12T17:15:14,GRANGIER,90
2023-08-12T17:15:14,MALRAUX,56
2023-08-12T17:15:14,MONGE,52
2023-08-12T17:15:14,SAINTE-ANNE,86
2023-08-12T17:15:14,TIVOLI,81
2023-08-12T17:15:14,TREMOUILLE,60
2023-08-12T17:43:29,CLEMENCEAU,51
2023-08-12T17:43:29,CONDORCET,70
2023-08-12T17:43:29,DARCY,59
2023-08-12T17:43:29,DAUPHINE,100
2023-08-12T17:43:29,GRANGIER,90
2023-08-12T17:43:29,MALRAUX,56
2023-08-12T17:43:29,MONGE,52
2023-08-12T17:43:29,SAINTE-ANNE,86
2023-08-12T17:43:29,TIVOLI,81
2023-08-12T17:43:29,TREMOUILLE,60
2023-08-12T18:16:42,CLEMENCEAU,51
2023-08-12T18:16:42,CONDORCET,70
2023-08-12T18:16:42,DARCY,59
2023-08-12T18:16:42,DAUPHINE,100
2023-08-12T18:16:42,GRANGIER,90
2023-08-12T18:16:42,MALRAUX,56
2023-08-12T18:16:42,MONGE,52
2023-08-12T18:16:42,SAINTE-ANNE,86
2023-08-12T18:16:42,TIVOLI,81
2023-08-12T18:16:42,TREMOUILLE,60
2023-08-12T18:43:31,CLEMENCEAU,51
2023-08-12T18:43:31,CONDORCET,70
2023-08-12T18:43:31,DARCY,59
2023-08-12T18:43:31,DAUPHINE,100
2023-08-12T18:43:31,GRANGIER,90
2023-08-12T18:43:31,MALRAUX,56
2023-08-12T18:43:31,MONGE,52
2023-08-12T18:43:31,SAINTE-ANNE,86
2023-08-12T18:43:31,TIVOLI,81
2023-08-12T18:43:31,TREMOUILLE,60
2023-08-12T19:13:54,CLEMENCEAU,51
2023-08-12T19:13:54,CONDORCET,70
2023-08-12T19:13:54,DARCY,59
2023-08-12T19:13:54,DAUPHINE,100
2023-08-12T19:13:54,GRANGIER,90
2023-08-12T19:13:54,MALRAUX,56
2023-08-12T19:13:54,MONGE,52
2023-08-12T19:13:54,SAINTE-ANNE,86
2023-08-12T19:13:54,TIVOLI,81
2023-08-12T19:13:54,TREMOUILLE,60
2023-08-12T19:43:27,CLEMENCEAU,51
2023-08-12T19:43:27,CONDORCET,70
2023-08-12T19:43:27,DARCY,59
2023-08-12T19:43:27,DAUPHINE,100
2023-08-12T19:43:27,GRANGIER,90
2023-08-12T19:43:27,MALRAUX,56
2023-08-12T19:43:27,MONGE,52
2023-08-12T19:43:27,SAINTE-ANNE,86
2023-08-12T19:43:27,TIVOLI,81
2023-08-12T19:43:27,TREMOUILLE,60
2023-08-12T20:16:04,CLEMENCEAU,51
2023-08-12T20:16:04,CONDORCET,70
2023-08-12T20:16:04,DARCY,59
2023-08-12T20:16:04,DAUPHINE,100
2023-08-12T20:16:04,GRANGIER,90
2023-08-12T20:16:04,MALRAUX,56
2023-08-12T20:16:04,MONGE,52
2023-08-12T20:16:04,SAINTE-ANNE,86
2023-08-12T20:16:04,TIVOLI,81
2023-08-12T20:16:04,TREMOUILLE,60
2023-08-12T20:43:26,CLEMENCEAU,51
2023-08-12T20:43:26,CONDORCET,70
2023-08-12T20:43:26,DARCY,59
2023-08-12T20:43:26,DAUPHINE,100
2023-08-12T20:43:26,GRANGIER,90
2023-08-12T20:43:26,MALRAUX,56
2023-08-12T20:43:26,MONGE,52
2023-08-12T20:43:26,SAINTE-ANNE,86
2023-08-12T20:43:26,TIVOLI,81
2023-08-12T20:43:26,TREMOUILLE,60
2023-08-12T21:14:39,CLEMENCEAU,51
2023-08-12T21:14:39,CONDORCET,70
2023-08-12T21:14:39,DARCY,59
2023-08-12T21:14:39,DAUPHINE,100
2023-08-12T21:14:39,GRANGIER,90
2023-08-12T21:14:39,MALRAUX,56
2023-08-12T21:14:39,MONGE,52
2023-08-12T21:14:39,SAINTE-ANNE,86
2023-08-12T21:14:39,TIVOLI,81
2023-08-12T21:14:39,TREMOUILLE,60
2023-08-12T21:43:25,CLEMENCEAU,51
2023-08-12T21:43:25,CONDORCET,70
2023-08-12T21:43:25,DARCY,59
2023-08-12T21:43:25,DAUPHINE,100
2023-08-12T21:43:25,GRANGIER,90
2023-08-12T21:43:25,MALRAUX,56
2023-08-12T21:43:25,MONGE,52
2023-08-12T21:43:25,SAINTE-ANNE,86
2023-08-12T21:43:25,TIVOLI,81
2023-08-12T21:43:25,TREMOUILLE,60
2023-08-12T22:15:37,CLEMENCEAU,51
2023-08-12T22:15:37,CONDORCET,70
2023-08-12T22:15:37,DARCY,59
2023-08-12T22:15:37,DAUPHINE,100
2023-08-12T22:15:37,GRANGIER,90
2023-08-12T22:15:37,MALRAUX,56
2023-08-12T22:15:37,MONGE,52
2023-08-12T22:15:37,SAINTE-ANNE,86
2023-08-12T22:15:37,TIVOLI,81
2023-08-12T22:15:37,TREMOUILLE,60
2023-08-12T22:43:18,CLEMENCEAU,51
2023-08-12T22:43:18,CONDORCET,70
2023-08-12T22:43:18,DARCY,59
2023-08-12T22:43:18,DAUPHINE,100
2023-08-12T22:43:18,GRANGIER,90
2023-08-12T22:43:18,MALRAUX,56
2023-08-12T22:43:18,MONGE,52
2023-08-12T22:43:18,SAINTE-ANNE,86
2023-08-12T22:43:18,TIVOLI,81
2023-08-12T22:43:18,TREMOUILLE,60
2023-08-12T23:15:46,CLEMENCEAU,51
2023-08-12T23:15:46,CONDORCET,70
2023-08-12T23:15:46,DARCY,59
2023-08-12T23:15:46,DAUPHINE,100
2023-08-12T23:15:46,GRANGIER,90
2023-08-12T23:15:46,MALRAUX,56
2023-08-12T23:15:46,MONGE,52
2023-08-12T23:15:46,SAINTE-ANNE,86
2023-08-12T23:15:46,TIVOLI,81
2023-08-12T23:15:46,TREMOUILLE,60
2023-08-12T23:43:30,CLEMENCEAU,51
2023-08-12T23:43:30,CONDORCET,70
2023-08-12T23:43:30,DARCY,59
2023-08-12T23:43:30,DAUPHINE,100
2023-08-12T23:43:30,GRANGIER,90
2023-08-12T23:43:30,MALRAUX,56
2023-08-12T23:43:30,MONGE,52
2023-08-12T23:43:30,SAINTE-ANNE,86
2023-08-12T23:43:30,TIVOLI,81
2023-08-12T23:43:30,TREMOUILLE,60
2023-08-13T00:23:04,CLEMENCEAU,51
2023-08-13T00:23:04,CONDORCET,70
2023-08-13T00:23:04,DARCY,59
2023-08-13T00:23:04,DAUPHINE,100
2023-08-13T00:23:04,GRANGIER,90
2023-08-13T00:23:04,MALRAUX,56
2023-08-13T00:23:04,MONGE,52
2023-08-13T00:23:04,SAINTE-ANNE,86
2023-08-13T00:23:04,TIVOLI,81
2023-08-13T00:23:04,TREMOUILLE,60
2023-08-13T01:02:11,CLEMENCEAU,51
2023-08-13T01:02:11,CONDORCET,70
2023-08-13T01:02:11,DARCY,59
2023-08-13T01:02:11,DAUPHINE,100
2023-08-13T01:02:11,GRANGIER,90
2023-08-13T01:02:11,MALRAUX,56
2023-08-13T01:02:11,MONGE,52
2023-08-13T01:02:11,SAINTE-ANNE,86
2023-08-13T01:02:11,TIVOLI,81
2023-08-13T01:02:11,TREMOUILLE,60
2023-08-13T01:32:13,CLEMENCEAU,51
2023-08-13T01:32:13,CONDORCET,70
2023-08-13T01:32:13,DARCY,59
2023-08-13T01:32:13,DAUPHINE,100
2023-08-13T01:32:13,GRANGIER,90
2023-08-13T01:32:13,MALRAUX,56
2023-08-13T01:32:13,MONGE,52
2023-08-13T01:32:13,SAINTE-ANNE,86
2023-08-13T01:32:13,TIVOLI,81
2023-08-13T01:32:13,TREMOUILLE,60
2023-08-13T01:56:16,CLEMENCEAU,51
2023-08-13T01:56:16,CONDORCET,70
2023-08-13T01:56:16,DARCY,59
2023-08-13T01:56:16,DAUPHINE,100
2023-08-13T01:56:16,GRANGIER,90
2023-08-13T01:56:16,MALRAUX,56
2023-08-13T01:56:16,MONGE,52
2023-08-13T01:56:16,SAINTE-ANNE,86
2023-08-13T01:56:16,TIVOLI,81
2023-08-13T01:56:16,TREMOUILLE,60
2023-08-13T02:17:21,CLEMENCEAU,51
2023-08-13T02:17:21,CONDORCET,70
2023-08-13T02:17:21,DARCY,59
2023-08-13T02:17:21,DAUPHINE,100
2023-08-13T02:17:21,GRANGIER,90
2023-08-13T02:17:21,MALRAUX,56
2023-08-13T02:17:21,MONGE,52
2023-08-13T02:17:21,SAINTE-ANNE,86
2023-08-13T02:17:21,TIVOLI,81
2023-08-13T02:17:21,TREMOUILLE,60
2023-08-13T02:43:28,CLEMENCEAU,51
2023-08-13T02:43:28,CONDORCET,70
2023-08-13T02:43:28,DARCY,59
2023-08-13T02:43:28,DAUPHINE,100
2023-08-13T02:43:28,GRANGIER,90
2023-08-13T02:43:28,MALRAUX,56
2023-08-13T02:43:28,MONGE,52
2023-08-13T02:43:28,SAINTE-ANNE,86
2023-08-13T02:43:28,TIVOLI,81
2023-08-13T02:43:28,TREMOUILLE,60
2023-08-13T03:16:14,CLEMENCEAU,51
2023-08-13T03:16:14,CONDORCET,70
2023-08-13T03:16:14,DARCY,59
2023-08-13T03:16:14,DAUPHINE,100
2023-08-13T03:16:14,GRANGIER,90
2023-08-13T03:16:14,MALRAUX,56
2023-08-13T03:16:14,MONGE,52
2023-08-13T03:16:14,SAINTE-ANNE,86
2023-08-13T03:16:14,TIVOLI,81
2023-08-13T03:16:14,TREMOUILLE,60
2023-08-13T03:43:26,CLEMENCEAU,51
2023-08-13T03:43:26,CONDORCET,70
2023-08-13T03:43:26,DARCY,59
2023-08-13T03:43:26,DAUPHINE,100
2023-08-13T03:43:26,GRANGIER,90
2023-08-13T03:43:26,MALRAUX,56
2023-08-13T03:43:26,MONGE,52
2023-08-13T03:43:26,SAINTE-ANNE,86
2023-08-13T03:43:26,TIVOLI,81
2023-08-13T03:43:26,TREMOUILLE,60
2023-08-13T04:16:41,CLEMENCEAU,51
2023-08-13T04:16:41,CONDORCET,70
2023-08-13T04:16:41,DARCY,59
2023-08-13T04:16:41,DAUPHINE,100
2023-08-13T04:16:41,GRANGIER,90
2023-08-13T04:16:41,MALRAUX,56
2023-08-13T04:16:41,MONGE,52
2023-08-13T04:16:41,SAINTE-ANNE,86
2023-08-13T04:16:41,TIVOLI,81
2023-08-13T04:16:41,TREMOUILLE,60
2023-08-13T04:43:19,CLEMENCEAU,51
2023-08-13T04:43:19,CONDORCET,70
2023-08-13T04:43:19,DARCY,59
2023-08-13T04:43:19,DAUPHINE,100
2023-08-13T04:43:19,GRANGIER,90
2023-08-13T04:43:19,MALRAUX,56
2023-08-13T04:43:19,MONGE,52
2023-08-13T04:43:19,SAINTE-ANNE,86
2023-08-13T04:43:19,TIVOLI,81
2023-08-13T04:43:19,TREMOUILLE,60
2023-08-13T05:15:44,CLEMENCEAU,51
2023-08-13T05:15:44,CONDORCET,70
2023-08-13T05:15:44,DARCY,59
2023-08-13T05:15:44,DAUPHINE,100
2023-08-13T05:15:44,GRANGIER,90
2023-08-13T05:15:44,MALRAUX,56
2023-08-13T05:15:44,MONGE,52
2023-08-13T05:15:44,SAINTE-ANNE,86
2023-08-13T05:15:44,TIVOLI,81
2023-08-13T05:15:44,TREMOUILLE,60
2023-08-13T05:43:20,CLEMENCEAU,51
2023-08-13T05:43:20,CONDORCET,70
2023-08-13T05:43:20,DARCY,59
2023-08-13T05:43:20,DAUPHINE,100
2023-08-13T05:43:20,GRANGIER,90
2023-08-13T05:43:20,MALRAUX,56
2023-08-13T05:43:20,MONGE,52
2023-08-13T05:43:20,SAINTE-ANNE,86
2023-08-13T05:43:20,TIVOLI,81
2023-08-13T05:43:20,TREMOUILLE,60
2023-08-13T06:16:55,CLEMENCEAU,51
2023-08-13T06:16:55,CONDORCET,70
2023-08-13T06:16:55,DARCY,59
2023-08-13T06:16:55,DAUPHINE,100
2023-08-13T06:16:55,GRANGIER,90
2023-08-13T06:16:55,MALRAUX,56
2023-08-13T06:16:55,MONGE,52
2023-08-13T06:16:55,SAINTE-ANNE,86
2023-08-13T06:16:55,TIVOLI,81
2023-08-13T06:16:55,TREMOUILLE,60
2023-08-13T06:43:21,CLEMENCEAU,51
2023-08-13T06:43:21,CONDORCET,70
2023-08-13T06:43:21,DARCY,59
2023-08-13T06:43:21,DAUPHINE,100
2023-08-13T06:43:21,GRANGIER,90
2023-08-13T06:43:21,MALRAUX,56
2023-08-13T06:43:21,MONGE,52
2023-08-13T06:43:21,SAINTE-ANNE,86
2023-08-13T06:43:21,TIVOLI,81
2023-08-13T06:43:21,TREMOUILLE,60
2023-08-13T07:14:57,CLEMENCEAU,51
2023-08-13T07:14:57,CONDORCET,70
2023-08-13T07:14:57,DARCY,59
2023-08-13T07:14:57,DAUPHINE,100
2023-08-13T07:14:57,GRANGIER,90
2023-08-13T07:14:57,MALRAUX,56
2023-08-13T07:14:57,MONGE,52
2023-08-13T07:14:57,SAINTE-ANNE,86
2023-08-13T07:14:57,TIVOLI,81
2023-08-13T07:14:57,TREMOUILLE,60
2023-08-13T07:43:17,CLEMENCEAU,51
2023-08-13T07:43:17,CONDORCET,70
2023-08-13T07:43:17,DARCY,59
2023-08-13T07:43:17,DAUPHINE,100
2023-08-13T07:43:17,GRANGIER,90
2023-08-13T07:43:17,MALRAUX,56
2023-08-13T07:43:17,MONGE,52
2023-08-13T07:43:17,SAINTE-ANNE,86
2023-08-13T07:43:17,TIVOLI,81
2023-08-13T07:43:17,TREMOUILLE,60
2023-08-13T08:16:44,CLEMENCEAU,51
2023-08-13T08:16:44,CONDORCET,70
2023-08-13T08:16:44,DARCY,59
2023-08-13T08:16:44,DAUPHINE,100
2023-08-13T08:16:44,GRANGIER,90
2023-08-13T08:16:44,MALRAUX,56
2023-08-13T08:16:44,MONGE,52
2023-08-13T08:16:44,SAINTE-ANNE,86
2023-08-13T08:16:44,TIVOLI,81
2023-08-13T08:16:44,TREMOUILLE,60
2023-08-13T08:43:21,CLEMENCEAU,51
2023-08-13T08:43:21,CONDORCET,70
2023-08-13T08:43:21,DARCY,59
2023-08-13T08:43:21,DAUPHINE,100
2023-08-13T08:43:21,GRANGIER,90
2023-08-13T08:43:21,MALRAUX,56
2023-08-13T08:43:21,MONGE,52
2023-08-13T08:43:21,SAINTE-ANNE,86
2023-08-13T08:43:21,TIVOLI,81
2023-08-13T08:43:21,TREMOUILLE,60
2023-08-13T09:15:26,CLEMENCEAU,51
2023-08-13T09:15:26,CONDORCET,70
2023-08-13T09:15:26,DARCY,59
2023-08-13T09:15:26,DAUPHINE,100
2023-08-13T09:15:26,GRANGIER,90
2023-08-13T09:15:26,MALRAUX,56
2023-08-13T09:15:26,MONGE,52
2023-08-13T09:15:26,SAINTE-ANNE,86
2023-08-13T09:15:26,TIVOLI,81
2023-08-13T09:15:26,TREMOUILLE,60
2023-08-13T09:43:24,CLEMENCEAU,51
2023-08-13T09:43:24,CONDORCET,70
2023-08-13T09:43:24,DARCY,59
2023-08-13T09:43:24,DAUPHINE,100
2023-08-13T09:43:24,GRANGIER,90
2023-08-13T09:43:24,MALRAUX,56
2023-08-13T09:43:24,MONGE,52
2023-08-13T09:43:24,SAINTE-ANNE,86
2023-08-13T09:43:24,TIVOLI,81
2023-08-13T09:43:24,TREMOUILLE,60
2023-08-13T10:16:03,CLEMENCEAU,51
2023-08-13T10:16:03,CONDORCET,70
2023-08-13T10:16:03,DARCY,59
2023-08-13T10:16:03,DAUPHINE,100
2023-08-13T10:16:03,GRANGIER,90
2023-08-13T10:16:03,MALRAUX,56
2023-08-13T10:16:03,MONGE,52
2023-08-13T10:16:03,SAINTE-ANNE,86
2023-08-13T10:16:03,TIVOLI,81
2023-08-13T10:16:03,TREMOUILLE,60
2023-08-13T10:43:17,CLEMENCEAU,51
2023-08-13T10:43:17,CONDORCET,70
2023-08-13T10:43:17,DARCY,59
2023-08-13T10:43:17,DAUPHINE,100
2023-08-13T10:43:17,GRANGIER,90
2023-08-13T10:43:17,MALRAUX,56
2023-08-13T10:43:17,MONGE,52
2023-08-13T10:43:17,SAINTE-ANNE,86
2023-08-13T10:43:17,TIVOLI,81
2023-08-13T10:43:17,TREMOUILLE,60
2023-08-13T11:14:06,CLEMENCEAU,51
2023-08-13T11:14:06,CONDORCET,70
2023-08-13T11:14:06,DARCY,59
2023-08-13T11:14:06,DAUPHINE,100
2023-08-13T11:14:06,GRANGIER,90
2023-08-13T11:14:06,MALRAUX,56
2023-08-13T11:14:06,MONGE,52
2023-08-13T11:14:06,SAINTE-ANNE,86
2023-08-13T11:14:06,TIVOLI,81
2023-08-13T11:14:06,TREMOUILLE,60
2023-08-13T11:43:28,CLEMENCEAU,51
2023-08-13T11:43:28,CONDORCET,70
2023-08-13T11:43:28,DARCY,59
2023-08-13T11:43:28,DAUPHINE,100
2023-08-13T11:43:28,GRANGIER,90
2023-08-13T11:43:28,MALRAUX,56
2023-08-13T11:43:28,MONGE,52
2023-08-13T11:43:28,SAINTE-ANNE,86
2023-08-13T11:43:28,TIVOLI,81
2023-08-13T11:43:28,TREMOUILLE,60
2023-08-13T12:18:06,CLEMENCEAU,51
2023-08-13T12:18:06,CONDORCET,70
2023-08-13T12:18:06,DARCY,59
2023-08-13T12:18:06,DAUPHINE,100
2023-08-13T12:18:06,GRANGIER,90
2023-08-13T12:18:06,MALRAUX,56
2023-08-13T12:18:06,MONGE,52
2023-08-13T12:18:06,SAINTE-ANNE,86
2023-08-13T12:18:06,TIVOLI,81
2023-08-13T12:18:06,TREMOUILLE,60
2023-08-13T12:21:33,CLEMENCEAU,51
2023-08-13T12:21:33,CONDORCET,70
2023-08-13T12:21:33,DARCY,59
2023-08-13T12:21:33,DAUPHINE,100
2023-08-13T12:21:33,GRANGIER,90
2023-08-13T12:21:33,MALRAUX,56
2023-08-13T12:21:33,MONGE,52
2023-08-13T12:21:33,SAINTE-ANNE,86
2023-08-13T12:21:33,TIVOLI,81
2023-08-13T12:21:33,TREMOUILLE,60
2023-08-13T12:46:25,CLEMENCEAU,51
2023-08-13T12:46:25,CONDORCET,70
2023-08-13T12:46:25,DARCY,59
2023-08-13T12:46:25,DAUPHINE,100
2023-08-13T12:46:25,GRANGIER,90
2023-08-13T12:46:25,MALRAUX,56
2023-08-13T12:46:25,MONGE,52
2023-08-13T12:46:25,SAINTE-ANNE,86
2023-08-13T12:46:25,TIVOLI,81
2023-08-13T12:46:25,TREMOUILLE,60
2023-08-13T13:16:23,CLEMENCEAU,51
2023-08-13T13:16:23,CONDORCET,70
2023-08-13T13:16:23,DARCY,59
2023-08-13T13:16:23,DAUPHINE,100
2023-08-13T13:16:23,GRANGIER,90
2023-08-13T13:16:23,MALRAUX,56
2023-08-13T13:16:23,MONGE,52
2023-08-13T13:16:23,SAINTE-ANNE,86
2023-08-13T13:16:23,TIVOLI,81
2023-08-13T13:16:23,TREMOUILLE,60
2023-08-13T13:43:24,CLEMENCEAU,51
2023-08-13T13:43:24,CONDORCET,70
2023-08-13T13:43:24,DARCY,59
2023-08-13T13:43:24,DAUPHINE,100
2023-08-13T13:43:24,GRANGIER,90
2023-08-13T13:43:24,MALRAUX,56
2023-08-13T13:43:24,MONGE,52
2023-08-13T13:43:24,SAINTE-ANNE,86
2023-08-13T13:43:24,TIVOLI,81
2023-08-13T13:43:24,TREMOUILLE,60
2023-08-13T14:15:24,CLEMENCEAU,51
2023-08-13T14:15:24,CONDORCET,70
2023-08-13T14:15:24,DARCY,59
2023-08-13T14:15:24,DAUPHINE,100
2023-08-13T14:15:24,GRANGIER,90
2023-08-13T14:15:24,MALRAUX,56
2023-08-13T14:15:24,MONGE,52
2023-08-13T14:15:24,SAINTE-ANNE,86
2023-08-13T14:15:24,TIVOLI,81
2023-08-13T14:15:24,TREMOUILLE,60
2023-08-13T14:43:16,CLEMENCEAU,51
2023-08-13T14:43:16,CONDORCET,70
2023-08-13T14:43:16,DARCY,59
2023-08-13T14:43:16,DAUPHINE,100
2023-08-13T14:43:16,GRANGIER,90
2023-08-13T14:43:16,MALRAUX,56
2023-08-13T14:43:16,MONGE,52
2023-08-13T14:43:16,SAINTE-ANNE,86
2023-08-13T14:43:16,TIVOLI,81
2023-08-13T14:43:16,TREMOUILLE,60
2023-08-13T15:15:50,CLEMENCEAU,51
2023-08-13T15:15:50,CONDORCET,70
2023-08-13T15:15:50,DARCY,59
2023-08-13T15:15:50,DAUPHINE,100
2023-08-13T15:15:50,GRANGIER,90
2023-08-13T15:15:50,MALRAUX,56
2023-08-13T15:15:50,MONGE,52
2023-08-13T15:15:50,SAINTE-ANNE,86
2023-08-13T15:15:50,TIVOLI,81
2023-08-13T15:15:50,TREMOUILLE,60
2023-08-13T15:43:34,CLEMENCEAU,51
2023-08-13T15:43:34,CONDORCET,70
2023-08-13T15:43:34,DARCY,59
2023-08-13T15:43:34,DAUPHINE,100
2023-08-13T15:43:34,GRANGIER,90
2023-08-13T15:43:34,MALRAUX,56
2023-08-13T15:43:34,MONGE,52
2023-08-13T15:43:34,SAINTE-ANNE,86
2023-08-13T15:43:34,TIVOLI,81
2023-08-13T15:43:34,TREMOUILLE,60
